STREET,DISTRICT,AREA_M2,ROOMS,PRICE,PROPERTY_CONDITION,COMFORT,ENERGY_USAGE,FLOOR,LIFT,BUILDING_HEIGHT,INNER_HEIGHT,AIR_CONDITIONING,FURNISHED,UTILITIES_EXPENSE,WHEELCHAIR_ACCESSIBLE,ORIENTATION,VIEW,BALCONY,HAS_GARDEN,HAS_ATTIC,HAS_EQUIPMENT,PET,SMOKING,PARKING,PANEL_PROGRAM
 Visegradi utca 69.,XIII,52,2,513.0,5.0,3.0,,3.0,0.0,4.0,1.0,0,3.0,0.0,0,south-east,garden,0.0,,0.0,1.0,0.0,not allowed,0,
 Kulso-Terezvaros,VI,28,1,423.0,5.0,,,0.0,1.0,,2.0,0,,0.0,0,south-west,court,0.0,,0.0,,,,,
 Jokai utca,VI,45,1,601.0,5.0,,,1.0,0.0,,2.0,0,,0.0,0,north-west,street,0.0,,0.0,,,,,
 Angyalfold  Orszagbiro utcai lakotelep,XIII,41,2,513.0,6.0,3.0,,4.0,1.0,,1.0,0,,0.0,1,,garden,8.0,,0.0,1.0,0.0,,0,
 Kelenfold,XI,60,2,483.0,5.0,3.0,,2.0,1.0,6.0,1.0,1,3.0,0.0,0,,garden,6.0,0.0,0.0,1.0,,,0,
 Pesti ut,XVII,48,1,423.0,4.0,2.0,,5.0,0.0,5.0,,0,3.0,91.0,0,,street,0.0,0.0,,1.0,0.0,,0,
 Herzen utca 3.,XIII,24,1,362.0,,,,,,,,0,,0.0,0,,,8.0,,,,,,,
 Ormezoi lakotelep,XI,75,2,483.0,4.0,3.0,,3.0,1.0,10.0,1.0,1,1.0,60.0,0,,panoramic,6.0,,,1.0,0.0,not allowed,1,1.0
 Nagy Lajos kiraly utja,XIV,60,2,438.0,4.0,3.0,,3.0,,5.0,2.0,0,3.0,0.0,0,south,,0.0,,0.0,1.0,1.0,,,
 Vezer utca,XIV,49,2,483.0,5.0,,,10.0,,10.0,,0,3.0,60.0,0,south,panoramic,4.0,,,,0.0,,0,
 Jasz utca,XIII,45,1,529.0,5.0,,,,,,,0,3.0,30.0,0,,,2.0,,,,,,,
 Harrer Pal utca,III,50,2,558.0,4.0,,,3.0,,,,0,4.0,0.0,0,,,0.0,,,1.0,,,,
 Gyertyalang utca,IV,56,1,483.0,,,,,,,,0,,30.0,0,,,4.0,,,,,,,
 Gizella ut,XIV,42,1,332.0,4.0,3.0,,0.5,0.0,3.0,1.0,0,4.0,91.0,0,west,garden,0.0,0.0,0.0,1.0,0.0,not allowed,0,
 Gyarduloi lakotelep,X,50,1,468.0,5.0,3.0,,3.0,0.0,3.0,1.0,0,3.0,0.0,0,south,street,0.0,0.0,0.0,1.0,0.0,not allowed,0,
 Handzsar utca,XIV,12,1,211.0,,,,,,,,0,,0.0,0,,,0.0,,,,,,,
 Orlo utca,III,48,2,453.0,3.0,3.0,,0.0,0.0,4.0,1.0,0,1.0,0.0,0,south-west,garden,10.0,0.0,0.0,1.0,0.0,not allowed,1,0.0
 Villanyi ut 55.,XI,50,2,453.0,4.0,,,0.0,,4.0,1.0,0,4.0,0.0,0,,court,0.0,0.0,,1.0,0.0,not allowed,0,
 Ors vezer tere,XIV,53,2,362.0,3.0,3.0,,1.0,0.0,4.0,1.0,0,4.0,76.0,0,west,,1.0,0.0,0.0,,0.0,not allowed,,
 Szentimrey utca,X,50,1,423.0,,,,,,,,0,,0.0,0,,,0.0,,,,,,,
 Cibakhaza utca,XVI,29,1,393.0,4.0,3.0,,0.5,0.0,2.0,,1,4.0,0.0,0,south,garden,0.0,0.0,1.0,1.0,0.0,not allowed,1,
 Gogol utca,XIII,32,1,362.0,4.0,3.0,,1.0,0.0,3.0,2.0,0,3.0,45.0,0,south,street,0.0,0.0,0.0,1.0,1.0,,0,
 Rimaszombat utca,XX,54,2,423.0,,3.0,,2.0,0.0,4.0,,0,4.0,91.0,0,,court,4.0,,,,,,0,
 Kelenfold,XI,63,3,755.0,,3.0,,2.0,1.0,9.0,1.0,1,3.0,0.0,1,south-east,street,12.0,0.0,0.0,,0.0,not allowed,,
 Wesselenyi utca,VII,65,1,1208.0,,,,,,,,0,,45.0,0,,,0.0,,,,,,,
 Kiscelli utca 75.,III,75,2,574.0,5.0,4.0,,3.0,1.0,5.0,1.0,1,3.0,109.0,0,south,street,3.0,0.0,0.0,1.0,1.0,not allowed,0,
 Ujvidek utca,XIV,27,1,362.0,4.0,3.0,,0.0,0.0,3.0,1.0,0,4.0,0.0,1,east,garden,0.0,0.0,0.0,,0.0,not allowed,1,
 Krisztinavaros  Varalja,I,54,2,604.0,5.0,3.0,,3.0,1.0,,,0,,0.0,0,,,0.0,,,1.0,0.0,not allowed,,
 Fehervari ut,XI,30,1,362.0,,,,,,,,0,,85.0,0,,,0.0,,,,,,,
 Szentkiralyi utca,VIII,53,2,423.0,5.0,3.0,,,,,,0,4.0,0.0,0,,,0.0,,,1.0,0.0,,0,
 Petnehazy utca,XIII,42,2,498.0,,,,,1.0,,,1,1.0,0.0,0,,,6.0,,,,,,1,
 Kalvin ter,VIII,159,4,1178.0,4.0,3.0,,1.0,1.0,,,0,1.0,0.0,0,,street,0.0,,,,,,0,
 Dagaly utca,XIII,58,3,529.0,5.0,3.0,,3.0,0.0,3.0,1.0,0,4.0,106.0,0,,court,0.0,,0.0,1.0,0.0,not allowed,,
 Zichy Jeno utca,VI,70,2,664.0,5.0,3.0,,1.0,0.0,5.0,2.0,0,4.0,60.0,0,,court,0.0,,,1.0,0.0,not allowed,0,
 II. Janos Pal papa ter,VIII,49,2,453.0,5.0,3.0,,,,,2.0,0,4.0,91.0,0,,court,0.0,,,1.0,,,0,
 Nadasto park,XV,68,2,423.0,4.0,3.0,,0.0,,4.0,1.0,0,2.0,30.0,0,,garden,0.0,,,1.0,0.0,not allowed,1,
 Hercegprimas utca,V,50,2,725.0,5.0,3.0,,2.0,1.0,4.0,,1,4.0,60.0,0,,court,0.0,,,1.0,0.0,,0,
 Nadasdy utca,IX,31,1,438.0,6.0,,,2.0,1.0,8.0,,0,4.0,60.0,0,west,panoramic,0.0,0.0,0.0,1.0,0.0,,,
 Rottenbiller utca,VII,130,3,1963.0,5.0,3.0,,3.0,0.0,3.0,2.0,0,4.0,0.0,0,east,street,3.0,0.0,0.0,1.0,0.0,,0,
 Nyitra utca,X,42,1,423.0,5.0,3.0,,0.0,,,,0,4.0,0.0,0,,,0.0,,,1.0,0.0,not allowed,1,
 Kaldy Gyula utca,VI,63,2,755.0,6.0,3.0,,5.0,1.0,7.0,1.0,1,4.0,136.0,1,south,garden,8.0,0.0,0.0,1.0,,not allowed,0,
 Eotvos utca 28.,VI,71,2,468.0,4.0,3.0,,0.0,1.0,,2.0,0,1.0,54.0,0,,street,0.0,,,0.0,1.0,,0,
 Sip utca 17.,VII,66,2,562.0,5.0,,,0.5,,,,0,4.0,0.0,0,,street,0.0,,,,1.0,allowed,,
 Wesselenyi utca 11.,VII,76,3,764.0,5.0,,,1.0,,,,0,4.0,0.0,0,,street,0.0,,,,1.0,allowed,,
 Vorosvari ut,III,55,2,649.0,5.0,3.0,,1.0,,,2.0,0,4.0,76.0,0,,street,0.0,0.0,0.0,1.0,1.0,,1,
 Lorantffy Zsuzsanna utca 5/a,II,120,3,2567.0,5.0,,,2.0,1.0,3.0,,1,4.0,0.0,0,south,panoramic,30.0,,0.0,1.0,0.0,,1,
 Kelen utca,XIII,62,2,664.0,5.0,3.0,,8.0,1.0,9.0,,1,4.0,60.0,0,south,panoramic,0.0,0.0,,1.0,0.0,,0,
 Ujlipotvaros,XIII,75,3,604.0,5.0,,,,1.0,,,0,4.0,0.0,0,,,0.0,,,,,,,
 Zsombor utca 30.,XI,39,1,362.0,3.0,,,1.0,0.0,2.0,,0,1.0,0.0,0,,garden,0.0,1.0,0.0,1.0,0.0,not allowed,1,
 Dozsa Gyorgy ut,VII,47,1,393.0,4.0,,,3.0,0.0,3.0,2.0,0,4.0,0.0,0,south-east,street,0.0,,,1.0,0.0,not allowed,,
 Bauer Sandor utca,VIII,90,4,1057.0,5.0,4.0,,4.0,1.0,6.0,1.0,1,4.0,0.0,1,east,court,20.0,0.0,0.0,1.0,0.0,not allowed,1,
 Pancsova utca,XIV,29,1,332.0,,,,,,,,0,,76.0,0,,,0.0,,,,,,,
 Lajos utca,III,75,2,725.0,5.0,3.0,,2.0,1.0,4.0,1.0,0,1.0,0.0,1,south,garden,6.0,0.0,0.0,1.0,1.0,not allowed,0,
 Csaktornya utca 13.,XIV,48,1,453.0,5.0,3.0,14,6.0,1.0,9.0,1.0,1,,0.0,1,east,panoramic,3.0,0.0,,1.0,1.0,allowed,1,
 Lehel utca,XIII,38,1,453.0,4.0,,,3.0,1.0,8.0,1.0,1,4.0,106.0,0,,street,3.0,,,1.0,0.0,not allowed,,
 Nepfurdo utca 21.,XIII,68,3,544.0,,,,,,,,0,,0.0,0,,,2.0,,,,,,,
 Rakoczi ut,VIII,70,2,483.0,4.0,3.0,,4.0,1.0,6.0,1.0,0,4.0,0.0,0,,street,2.0,,0.0,1.0,,not allowed,,
 Karikas Frigyes utca,XIII,46,1,423.0,4.0,,,5.0,1.0,8.0,,1,,91.0,0,,street,0.0,,,1.0,0.0,,,
 Viziorgona utca,III,50,2,453.0,,,,,,,,0,,91.0,0,,,3.0,,,,,,,
 Bolgarkertesz utca,XIV,35,1,423.0,5.0,,,3.0,1.0,5.0,1.0,0,4.0,76.0,0,,garden,0.0,0.0,,1.0,0.0,not allowed,0,
 Fogado utca 1.,X,30,1,408.0,6.0,3.0,,3.0,1.0,8.0,,1,2.0,0.0,1,,court,3.0,,,1.0,,not allowed,0,
 Akacfa utca,VII,58,3,785.0,6.0,4.0,17,1.0,1.0,4.0,2.0,1,4.0,91.0,0,north-east,court,0.0,0.0,0.0,1.0,1.0,allowed,0,
 Gazdagreti ut,XI,72,2,513.0,,,,,,,,0,,0.0,0,,,0.0,,,,,,,
 Damjanich utca,VII,56,1,660.0,,3.0,,5.0,1.0,5.0,,0,4.0,0.0,0,,court,0.0,,,1.0,,not allowed,0,
 Lipotvaros,V,96,3,1208.0,5.0,,,0.5,1.0,,2.0,0,,0.0,0,west,street,0.0,,0.0,,,,,
 Paskom liget,XV,70,3,453.0,5.0,3.0,,4.0,1.0,10.0,,0,1.0,106.0,0,,,0.0,,,,,,0,
 Egressy ut,XIV,29,1,362.0,,,,,,,,0,,60.0,0,,,1.0,,,,,,,
 Vinceller utca 46.,XI,85,2,601.0,5.0,3.0,,4.0,,4.0,,1,4.0,0.0,0,west,panoramic,0.0,,0.0,1.0,0.0,not allowed,1,
 Wesselenyi utca,VII,60,2,609.0,5.0,3.0,,4.0,1.0,5.0,2.0,0,4.0,91.0,0,,street,0.0,,,1.0,,,,
 Loportar utca 8.,XIII,58,1,483.0,6.0,4.0,,2.0,1.0,4.0,,1,1.0,0.0,0,,,5.0,0.0,0.0,1.0,0.0,not allowed,,
 Csillagfurt utca,XV,50,2,453.0,5.0,3.0,,1.0,0.0,3.0,1.0,0,1.0,0.0,0,north-west,street,2.0,0.0,0.0,1.0,0.0,not allowed,1,
 Monostori ut 49.,III,96,4,816.0,5.0,3.0,,2.0,0.0,2.0,1.0,1,4.0,0.0,0,south-east,,2.0,,0.0,1.0,,,0,
 Daniel ut,XII,56,2,483.0,,,,,,,,0,,60.0,0,,,8.0,,,,,,,
 Dezsmahaz utca,XXII,35,1,302.0,4.0,,,0.5,0.0,,,0,3.0,0.0,0,east,street,0.0,,0.0,1.0,,not allowed,0,
 Balassi Balint utca 27 /sz .1- em,V,40,2,604.0,,,,,,,,0,,0.0,0,,,0.0,,,,,,,
 Fecske utca 23.,VIII,44,1,468.0,,,,,,,,0,,66.0,0,,,3.0,,,,,,,
 Raktar utca,III,50,2,513.0,5.0,3.0,,0.0,0.0,4.0,1.0,0,3.0,76.0,0,south-west,garden,0.0,0.0,0.0,1.0,0.0,not allowed,0,1.0
 Dagaly utca,XIII,40,2,604.0,,,,,,,,0,,0.0,0,,,6.0,,,,,,,
 Klapka utca,XIX,40,1,211.0,,,,,,,,0,,106.0,0,,,0.0,,,,,,,
 Nagy Lajos kiraly utja,XIV,67,2,544.0,5.0,3.0,,1.0,0.0,2.0,1.0,0,3.0,91.0,0,east,street,0.0,,,1.0,0.0,not allowed,1,
 Karinthy Frigyes ut 1.,XI,106,3,1296.0,5.0,,,,1.0,,,1,1.0,0.0,0,,panoramic,3.0,,,1.0,,not allowed,,
 Izabella utca,VI,16,3,242.0,5.0,3.0,,,0.0,,,0,4.0,0.0,0,,,0.0,,,1.0,0.0,,,
 Liszt Ferenc utca,IV,49,2,483.0,5.0,3.0,,1.0,1.0,4.0,1.0,0,4.0,0.0,1,,street,0.0,0.0,0.0,1.0,0.0,not allowed,1,
 Ady Endre utca 2-4,II,38,1,453.0,4.0,3.0,,1.0,1.0,3.0,2.0,0,3.0,0.0,0,,street,0.0,,,1.0,,not allowed,0,
 Terez korut,VI,41,1,574.0,5.0,3.0,,1.0,1.0,4.0,1.0,0,4.0,45.0,0,,court,0.0,0.0,0.0,1.0,,not allowed,0,
 Vasut sor 11.,III,100,2,544.0,4.0,3.0,,0.0,,2.0,1.0,0,1.0,0.0,0,,court,20.0,1.0,,,1.0,,1,
 Olajhegy utca,XXII,35,1,362.0,,,,,,,,0,,45.0,0,,,0.0,,,,,,,
 Eotvos utca 35.,VI,26,1,392.0,5.0,3.0,,2.0,1.0,4.0,2.0,0,4.0,36.0,0,east,court,0.0,,0.0,1.0,1.0,not allowed,0,
 Csurgoi ut,XI,48,1,523.0,5.0,3.0,,2.0,1.0,6.0,,0,3.0,60.0,0,,garden,11.0,,0.0,1.0,,,,
 Damjanich utca,VII,88,2,913.0,,,,,,,,0,,76.0,0,,,4.0,,,,,,,
 Felsomalom utca,XVI,55,1,513.0,,,,,,,,0,,0.0,0,,,10.0,,,,,,,
 Hernad utca 6.,VII,55,2,604.0,5.0,,,0.0,,,,0,3.0,0.0,0,,court,6.0,1.0,,1.0,1.0,,,
 Magyar utca,XXII,80,2,755.0,,,,,,,,0,,0.0,0,,,0.0,,,,,,,
 Bokay Janos utca,VIII,75,2,1205.0,6.0,5.0,,8.0,,,1.0,1,4.0,0.0,0,east,,7.0,,,1.0,,not allowed,0,
 Prater utca,VIII,115,3,725.0,,,,,,,,0,,54.0,0,,,0.0,,,,,,,
 Lonyay utca,IX,38,1,423.0,4.0,3.0,17,1.0,0.0,2.0,2.0,0,,17.0,0,south-east,garden,0.0,1.0,,1.0,0.0,not allowed,0,
 Dregely utca 2.,IX,27,1,453.0,,,,,,,,0,,0.0,0,,,12.0,,,,,,,
 Veres Peter ut,XVI,30,1,181.0,5.0,,,,0.0,,1.0,0,4.0,45.0,0,south,garden,10.0,1.0,0.0,1.0,0.0,,1,
 Megyer  Szilaspatak-lakopark,IV,57,1,695.0,4.0,3.0,,3.0,,,1.0,0,4.0,0.0,0,,,7.0,,0.0,1.0,1.0,not allowed,1,
 Telepes utca,XIV,33,1,393.0,,,,,,,,0,,0.0,0,,,20.0,,,,,,,
 Gizella ut 19.,XIV,43,1,408.0,,,,,,,,0,,0.0,0,,,0.0,,,,,,,
 Bathory utca,V,58,2,507.0,5.0,3.0,,4.0,1.0,4.0,,0,4.0,0.0,0,south,street,0.0,0.0,,1.0,0.0,not allowed,0,
 Fuge utca,II,86,3,1116.0,5.0,3.0,8,1.0,0.0,2.0,2.0,0,4.0,60.0,0,south,court,6.0,0.0,0.0,1.0,1.0,allowed,0,
 Eotvos utca,VI,89,3,1359.0,6.0,5.0,,4.0,1.0,4.0,,1,4.0,0.0,0,,court,10.0,0.0,0.0,1.0,0.0,not allowed,0,
 Dobrentei utca,I,85,3,861.0,5.0,4.0,,3.0,0.0,4.0,2.0,0,,0.0,0,south-west,panoramic,0.0,,0.0,1.0,,,0,
 Peterdy utca,VII,30,1,362.0,4.0,3.0,,1.0,0.0,4.0,1.0,0,,0.0,0,,court,0.0,0.0,,,,,0,
 Peterfy Sandor utca 31.,VII,76,2,574.0,5.0,,,0.0,,,2.0,0,4.0,0.0,0,,street,0.0,,,1.0,1.0,,,
 Uzsoki utca,XIV,70,2,740.0,5.0,,,1.0,,3.0,,0,3.0,0.0,0,,garden,2.0,,,,0.0,not allowed,,
 Vorosmarty utca,VI,55,2,483.0,4.0,3.0,,4.0,1.0,,,1,,60.0,0,,,0.0,,,1.0,0.0,not allowed,,
 Prater utca 73.,VIII,47,2,740.0,6.0,3.0,,7.0,1.0,8.0,1.0,1,4.0,106.0,1,east,panoramic,11.0,0.0,0.0,1.0,0.0,not allowed,0,
 Felhold utca 3.,XIV,55,1,423.0,5.0,3.0,,1.0,0.0,4.0,,0,4.0,0.0,0,,court,4.0,0.0,0.0,1.0,0.0,not allowed,1,
 Ferenc korut 15.,IX,40,1,362.0,,,,,,,,0,,0.0,0,,,0.0,,,,,,,
 Retkoz utca 43c,XI,65,2,664.0,5.0,3.0,18,4.0,1.0,4.0,1.0,1,4.0,91.0,1,south-west,garden,0.0,0.0,0.0,1.0,1.0,not allowed,1,
 Lehel utca,XIII,55,2,483.0,5.0,3.0,,5.0,1.0,7.0,,1,1.0,45.0,0,,garden,5.0,0.0,0.0,1.0,0.0,not allowed,0,
 Bajcsy-Zsilinszky ut 62.,V,83,2,664.0,5.0,4.0,,2.0,1.0,4.0,2.0,0,4.0,118.0,0,south,street,0.0,,,1.0,,not allowed,1,
 Mariassy utca,IX,30,1,513.0,6.0,3.0,,3.0,1.0,9.0,1.0,1,4.0,60.0,0,,street,3.0,0.0,0.0,1.0,0.0,not allowed,,
 Revay utca,VI,91,3,1116.0,5.0,3.0,,4.0,1.0,5.0,,1,4.0,0.0,0,north-east,court,7.0,0.0,1.0,1.0,1.0,not allowed,0,
 Also erdosor,VII,34,1,362.0,4.0,3.0,,2.0,0.0,4.0,,1,4.0,60.0,0,,court,0.0,,,1.0,1.0,,0,
 Szovoszek utca 18.,X,68,3,453.0,4.0,3.0,,7.0,1.0,10.0,,0,3.0,45.0,0,,,0.0,,,,,,0,1.0
 Erno utca,IX,39,1,423.0,5.0,3.0,12,6.0,1.0,,1.0,0,4.0,0.0,0,south,court,0.0,0.0,1.0,1.0,0.0,not allowed,0,
 Kossuth Lajos utca,V,45,2,420.0,4.0,3.0,,5.0,1.0,5.0,,1,4.0,106.0,0,,court,0.0,,,1.0,0.0,not allowed,,
 Teglaveto utca,X,49,2,378.0,4.0,3.0,,2.0,0.0,4.0,,0,4.0,0.0,0,,,0.0,,0.0,1.0,0.0,not allowed,1,
 Sobieski Janos utca,IX,34,1,438.0,5.0,3.0,,0.0,1.0,5.0,1.0,0,4.0,0.0,0,,garden,10.0,,0.0,1.0,0.0,not allowed,0,
 Neptun utca,XV,20,1,217.0,5.0,4.0,7,,,,,0,4.0,66.0,0,,,0.0,,,,0.0,not allowed,1,
 Akademia utca,V,50,1,393.0,4.0,3.0,17,4.0,1.0,4.0,1.0,0,1.0,106.0,0,,,0.0,,0.0,,,,0,
 Aradi utca,VI,44,1,544.0,5.0,3.0,,0.0,,3.0,,0,4.0,0.0,0,,,0.0,,,1.0,,,,
 Jozsefvaros  Losoncinegyed,VIII,45,1,438.0,5.0,3.0,,5.0,1.0,7.0,1.0,0,4.0,0.0,0,south,street,2.0,0.0,0.0,1.0,0.0,not allowed,0,
 Bela kiraly ut,XII,45,2,498.0,5.0,3.0,,1.0,,3.0,1.0,0,4.0,0.0,0,east,panoramic,7.0,0.0,0.0,1.0,0.0,not allowed,1,
 Danubius utca,XIII,74,3,725.0,5.0,3.0,,3.0,1.0,9.0,1.0,0,1.0,0.0,0,,street,0.0,0.0,0.0,0.0,,,0,
 Jozsef utca 43.,VIII,67,2,544.0,5.0,,,6.0,1.0,6.0,,1,4.0,91.0,0,south-east,street,0.0,,1.0,1.0,,,,
 Sashalom,XVI,85,2,453.0,5.0,3.0,,0.0,0.0,2.0,1.0,0,3.0,60.0,0,,garden,0.0,,,0.0,0.0,not allowed,1,
 Turul utca,II,130,4,785.0,4.0,3.0,,,0.0,3.0,,0,3.0,121.0,0,,garden,6.0,1.0,,1.0,,,1,
 Aradi utca,VI,85,2,913.0,5.0,3.0,,1.0,,4.0,2.0,0,4.0,38.0,0,,street,0.0,,,1.0,,,0,
 Alsorakos,XIV,47,1,453.0,,3.0,,0.5,,,,0,4.0,0.0,0,,street,0.0,,0.0,1.0,0.0,not allowed,0,
 Kiralylaki ut,III,90,3,846.0,5.0,4.0,,1.0,,,,1,4.0,0.0,0,,panoramic,6.0,1.0,,1.0,0.0,,1,
 Erzsebet korut 58.,VII,96,3,604.0,4.0,2.0,,1.0,1.0,4.0,2.0,0,2.0,151.0,0,east,street,0.0,0.0,0.0,1.0,0.0,not allowed,0,
 Bem rakpart,II,44,1,785.0,5.0,3.0,18,1.0,1.0,7.0,1.0,0,4.0,60.0,1,,court,0.0,0.0,0.0,1.0,,,0,
 Orlo koz,III,67,1,601.0,5.0,3.0,,1.0,0.0,3.0,,0,3.0,0.0,0,,garden,2.0,0.0,0.0,1.0,0.0,not allowed,1,
 Istenhegyi ut 87.,XII,55,2,513.0,4.0,3.0,,2.0,0.0,4.0,1.0,0,3.0,0.0,0,,panoramic,5.0,0.0,0.0,,,,1,
 Thokoly ut,VII,38,1,393.0,4.0,,,1.0,,,2.0,0,,0.0,0,north,court,0.0,,0.0,,,,,
 Amfiteatrum utca,III,51,1,329.0,5.0,3.0,,,,,1.0,0,3.0,45.0,0,east,garden,4.0,,,1.0,0.0,not allowed,,
 Ilka utca,XIV,58,2,453.0,5.0,3.0,,3.0,0.0,3.0,2.0,0,3.0,0.0,0,west,garden,0.0,0.0,0.0,0.0,0.0,not allowed,0,
 Madach Imre ter 5.,VII,40,1,574.0,5.0,,,,1.0,,,0,4.0,0.0,0,,street,0.0,0.0,0.0,1.0,1.0,,0,
 Rozsakert utca,XXII,58,2,544.0,,,,,,,,0,,30.0,0,,,0.0,,,,,,,
 Kalvaria ter,VIII,65,3,559.0,,3.0,,4.0,1.0,4.0,2.0,1,4.0,0.0,0,,panoramic,0.0,,0.0,1.0,,,0,
 Aliz utca 6.,XI,51,2,906.0,6.0,3.0,,8.0,1.0,9.0,1.0,1,3.0,136.0,0,north-west,garden,12.0,,0.0,,1.0,not allowed,1,
 Vig utca,VIII,48,1,544.0,5.0,3.0,,2.0,1.0,7.0,,0,4.0,0.0,0,south-west,garden,0.0,,,1.0,0.0,not allowed,,
 Rakosszentmihaly  Szent Gyorgy-telep,XVI,140,4,906.0,5.0,,,,,2.0,,0,,0.0,0,,,0.0,,,,,,,
 Iranyi utca 25.,V,63,2,710.0,5.0,5.0,12,0.5,1.0,5.0,2.0,1,4.0,42.0,0,north-west,street,1.0,0.0,0.0,1.0,0.0,not allowed,0,
 Jurisich Miklos utca,XIV,65,2,544.0,5.0,3.0,,0.5,,2.0,,0,3.0,91.0,0,,,4.0,,0.0,1.0,,,0,
 O utca,VI,52,1,483.0,4.0,,,0.0,0.0,3.0,2.0,0,4.0,0.0,0,,court,0.0,,0.0,1.0,0.0,not allowed,,
 Felso erdosor,VI,76,2,755.0,5.0,,,0.0,,4.0,,0,4.0,0.0,0,,street,0.0,,0.0,1.0,0.0,not allowed,,
 Balassi Balint utca,V,101,2,1057.0,,,,,,,,0,,0.0,0,,,0.0,,,,,,,
 Prater utca 73.,VIII,44,2,755.0,6.0,3.0,,7.0,1.0,8.0,1.0,1,4.0,106.0,1,east,panoramic,11.0,0.0,0.0,1.0,0.0,not allowed,0,
 Kiraly utca 67.,VII,84,2,544.0,5.0,3.0,,3.0,1.0,4.0,2.0,0,3.0,56.0,1,north-west,street,0.0,0.0,0.0,1.0,0.0,not allowed,0,
 Balassi Balint utca 25.,V,77,2,755.0,,,,,,,,0,,0.0,0,,,0.0,,,,,,,
 Raday utca 16.,IX,115,3,2029.0,5.0,4.0,,2.0,1.0,4.0,2.0,0,4.0,0.0,0,,street,0.0,,,1.0,0.0,not allowed,0,
 Podmaniczky utca,VI,61,2,604.0,5.0,3.0,,3.0,1.0,4.0,2.0,1,4.0,0.0,0,,street,0.0,,0.0,1.0,,not allowed,,
 Fehervari ut,XI,40,1,362.0,5.0,,,,,,,1,4.0,18.0,0,,,0.0,,,,,,,
 Szinyei Merse Pal utca,VI,86,3,967.0,5.0,4.0,17,2.0,1.0,7.0,1.0,1,2.0,106.0,0,,,3.0,,,1.0,,,0,
 Karolina ut,XI,39,1,423.0,5.0,3.0,,0.5,0.0,3.0,1.0,0,4.0,0.0,0,east,garden,0.0,0.0,0.0,1.0,0.0,not allowed,0,
 Matyas kiraly ut,XII,113,3,862.0,4.0,4.0,,1.0,1.0,,,0,,0.0,1,,garden,15.0,,0.0,1.0,,,1,
 Balaton utca 18.,V,61,2,574.0,4.0,3.0,,2.0,1.0,6.0,,0,4.0,0.0,0,south,street,0.0,,,1.0,,not allowed,,
 Parkany utca,XIII,54,2,544.0,5.0,3.0,,4.0,1.0,6.0,1.0,1,4.0,0.0,0,south-west,garden,7.0,,0.0,1.0,,not allowed,0,
 Bem rakpart 15.,I,57,2,1015.0,5.0,5.0,,2.0,1.0,4.0,2.0,1,4.0,121.0,1,,court,0.0,,,1.0,0.0,not allowed,0,
 Istvanmezo,XIV,51,2,589.0,5.0,3.0,,5.0,1.0,,1.0,0,4.0,0.0,0,east,street,8.0,,,1.0,1.0,not allowed,,
 Obuda  Filatorigat,III,70,3,544.0,,3.0,,3.0,1.0,10.0,1.0,0,1.0,0.0,0,,garden,0.0,,,,0.0,not allowed,,
 Hunyadi Janos ut 13.,I,90,3,1167.0,5.0,4.0,,1.0,1.0,5.0,2.0,0,2.0,91.0,0,west,panoramic,0.0,0.0,0.0,1.0,0.0,not allowed,0,
 Pala utca,I,80,3,903.0,5.0,3.0,,0.0,0.0,3.0,,0,1.0,0.0,0,,panoramic,0.0,,,,1.0,,0,
 Visegradi utca,XIII,57,2,477.0,5.0,,,0.0,1.0,4.0,2.0,0,4.0,44.0,0,,court,0.0,1.0,0.0,1.0,0.0,not allowed,0,
 Agoston utca 18.,III,34,1,362.0,,,,,,,,0,,23.0,0,,,0.0,,,,,,,
 Szepvolgyi ut 57.,III,45,1,498.0,6.0,3.0,,0.0,1.0,4.0,,1,3.0,121.0,0,,garden,4.0,1.0,0.0,1.0,0.0,not allowed,1,
 Ulloi ut 21.,IX,20,1,423.0,6.0,3.0,,1.0,1.0,4.0,2.0,1,4.0,30.0,0,south,court,0.0,0.0,0.0,1.0,0.0,not allowed,0,
 Tinodi utca 9-11,IX,70,2,604.0,5.0,3.0,,5.0,1.0,5.0,1.0,1,1.0,0.0,0,,street,6.0,0.0,0.0,1.0,0.0,,0,
 Rozsa utca 47.,VII,40,1,423.0,4.0,,,,,3.0,2.0,0,4.0,0.0,0,,,0.0,,,1.0,,,,
 Rottenbiller utca,VII,46,1,513.0,5.0,,,2.0,0.0,3.0,,0,4.0,0.0,0,south-west,street,3.0,0.0,,1.0,0.0,not allowed,0,
 Illes utca 23.,VIII,12,1,269.0,,,,,,,,0,,13.0,0,,,0.0,,,,,,,
 Toldy Ferenc utca,I,16,1,211.0,4.0,3.0,14,,0.0,,2.0,0,4.0,0.0,0,,panoramic,0.0,0.0,0.0,1.0,0.0,not allowed,0,
 Ond vezer utja,XIV,49,2,453.0,4.0,3.0,,4.0,1.0,10.0,1.0,0,4.0,0.0,0,east,street,3.0,0.0,0.0,1.0,0.0,not allowed,1,1.0
 Hajos utca,VI,25,1,423.0,4.0,3.0,,1.0,,3.0,2.0,0,4.0,0.0,0,south-west,court,0.0,,0.0,1.0,0.0,not allowed,,
 Alvinci ut,II,130,4,3044.0,5.0,5.0,,3.0,1.0,4.0,,0,1.0,0.0,0,south-east,panoramic,40.0,,0.0,1.0,,,0,
